timestamp,token0,token1,buyDex,sellDex,spread,volume,profit,gas,netProfit,flashLoanFee
1756671191040,DAI,SHIB,sushiswap,shibaswap,99.15,100000,14962188.749182545,45,14962053.749182545,90
1756671191052,WETH,USDC,sushiswap,uniswapV2,88.5,100000,12937366.374067,45,-89999987062678.62,90
1756671191052,WETH,USDC,shibaswap,uniswapV2,99.89,100000,14602322.928626,45,-89999985397722.08,90
1756671191053,WETH,USDC,shibaswap,sushiswap,99.06,100000,1664956.554559,45,-89999998335088.45,90
1756671191169,USDC,TUSD,sushiswap,uniswapV2,99.99,100000,2070.650506612618,45,2025.6505066125278,90
1756671191278,WETH,SHIB,uniswapV2,shibaswap,78.71,100000,184828156981.9341,45,184828156846.9341,90
1756671191279,WETH,SHIB,sushiswap,uniswapV2,99.66,100000,49804736184.988914,45,49804736049.988914,90
1756671191279,WETH,SHIB,sushiswap,shibaswap,99.92,100000,234632893166.92303,45,234632893031.92303,90
1756671191334,DAI,FRAX,sushiswap,uniswapV2,58.1,100000,1.201580169549005,45,-133.798419830451,90
1756671191486,WETH,USDT,sushiswap,uniswapV2,96.83,100000,35199965.051561,45,-89999964800079.95,90
1756671191486,WETH,USDT,shibaswap,uniswapV2,99.89,100000,36315133.267613,45,-89999963684911.73,90
1756671191486,WETH,USDT,shibaswap,sushiswap,96.8,100000,1115168.216052,45,-89999998884876.78,90
1756671191525,USDT,DAI,sushiswap,uniswapV2,98.73,100000,14463.909013543254,45,14418.909013543165,90
1756671191525,USDT,DAI,shibaswap,uniswapV2,99.85,100000,14627.7426074387,45,14582.74260743861,90
1756671191525,USDT,DAI,shibaswap,sushiswap,88.25,100000,163.83359389544552,45,118.8335938953555,90
1756671191597,WBTC,MATIC,uniswapV2,shibaswap,98.4,100000,0.030838174237431612,45,-44.969161834762566,90
1756671191620,WETH,PEPE,shibaswap,uniswapV2,99.99,100000,2799972594840.4736,45,2799972594705.4736,90
1756671191761,USDT,WBTC,uniswapV2,sushiswap,76.62,100000,0.00626495,45,-45.89373505,90
1756671191877,LINK,UNI,sushiswap,uniswapV2,99.97,100000,1136.8250480918448,45,1001.8250480918448,90
1756671191924,WETH,APE,sushiswap,uniswapV2,91.83,100000,30710.542583663308,45,30575.542583663308,90
1756671191974,WETH,DAI,sushiswap,uniswapV2,18.06,100000,1332131.4078713364,45,1331996.4078713364,90
1756671191974,WETH,DAI,shibaswap,uniswapV2,99.9,100000,7367556.501644471,45,7367421.501644471,90
1756671191974,WETH,DAI,shibaswap,sushiswap,99.88,100000,6035425.093773135,45,6035290.093773135,90
1756671192022,USDT,LINK,uniswapV2,sushiswap,29.49,100000,6.199762993874137,45,-38.800237006215866,90
1756671192121,LINK,AAVE,uniswapV2,sushiswap,99.99,100000,0.4543596798800742,45,-134.54564032011993,90
1756671192376,WETH,FRAX,uniswapV2,sushiswap,87.18,100000,55173.13775629742,45,55038.13775629742,90
1756671192412,USDT,UNI,sushiswap,uniswapV2,99.83,100000,291.5337508907044,45,246.53375089061444,90
1756671192412,USDT,UNI,shibaswap,uniswapV2,99.99,100000,292.02319673135014,45,247.02319673126016,90
1756671192412,USDT,UNI,shibaswap,sushiswap,99.99,100000,0.48944584064572677,45,-44.510554159444276,90
1756671192436,UNI,COMP,sushiswap,uniswapV2,99.31,100000,6.266401305381941,45,-128.73359869461805,90
1756671192525,WETH,WBTC,uniswapV2,sushiswap,52.82,100000,89.52607312,45,-899999999955.4739,90
1756671192525,WETH,WBTC,shibaswap,uniswapV2,99.43,100000,79.51000256,45,-899999999965.49,90
1756671192525,WETH,WBTC,shibaswap,sushiswap,99.73,100000,169.03607568,45,-899999999875.9639,90
1756671192599,WETH,TUSD,sushiswap,uniswapV2,66.86,100000,16105.584931808338,45,15970.584931808338,90
1756671192686,USDT,SNX,sushiswap,uniswapV2,19.57,100000,0.008578821670428265,45,-44.99142117841957,90
1756671192724,UNI,MATIC,uniswapV2,sushiswap,99.87,100000,0.24260489380730177,45,-134.7573951061927,90
1756671192837,WETH,BUSD,sushiswap,uniswapV2,64.88,100000,129.93869779422374,45,-5.061302205776251,90
1756671192921,USDT,SHIB,uniswapV2,shibaswap,77.42,100000,1371214791.3690372,45,1371214746.3690372,90
1756671193012,SHIB,PEPE,uniswapV2,shibaswap,99.99,100000,121388.43954727353,45,121253.43954727353,90
1756671193068,WETH,LINK,sushiswap,uniswapV2,9.84,100000,5768.614043442737,45,5633.614043442737,90
1756671193069,WETH,LINK,shibaswap,uniswapV2,98.1,100000,57471.59918682747,45,57336.59918682747,90
1756671193069,WETH,LINK,shibaswap,sushiswap,97.89,100000,51702.98514338473,45,51567.98514338473,90
1756671193163,USDT,APE,uniswapV2,sushiswap,99.99,100000,8418.1945204993,45,8373.19452049921,90
1756671193254,USDC,USDT,sushiswap,uniswapV2,99.07,100000,93649.845038,45,93514.845038,90
1756671193254,USDC,USDT,shibaswap,uniswapV2,99.97,100000,94505.118316,45,94370.118316,90
1756671193255,USDC,USDT,shibaswap,sushiswap,97.75,100000,855.273278,45,720.273278,90
1756671193423,USDT,FRAX,uniswapV2,sushiswap,99.9,100000,0.6180418572706706,45,-44.38195814281933,90
1756671193581,WETH,UNI,sushiswap,uniswapV2,93.73,100000,286838.9553857452,45,286703.9553857452,90
1756671193581,WETH,UNI,shibaswap,uniswapV2,97.95,100000,299772.4046817296,45,299637.4046817296,90
1756671193581,WETH,UNI,shibaswap,sushiswap,67.43,100000,12933.449295984416,45,12798.449295984416,90
1756671193615,USDC,DAI,sushiswap,uniswapV2,86.94,100000,73789.33857534762,45,73744.33857534753,90
1756671193616,USDC,DAI,shibaswap,uniswapV2,97.61,100000,82849.1400719585,45,82804.14007195842,90
1756671193616,USDC,DAI,shibaswap,sushiswap,81.75,100000,9059.801496610891,45,9014.801496610802,90
1756671193668,USDT,TUSD,sushiswap,uniswapV2,99.08,100000,0.02072753623899643,45,-44.979272463851004,90
1756671193916,DAI,WBTC,sushiswap,uniswapV2,99.99,100000,0.08794129,45,-900000000044.9121,90
1756671193952,USDC,LINK,sushiswap,uniswapV2,95.98,100000,20.391093682781847,45,-24.608906317308154,90
1756671194015,WETH,AAVE,sushiswap,uniswapV2,13.16,100000,43.84179617393119,45,-91.15820382606881,90
1756671194015,WETH,AAVE,shibaswap,uniswapV2,99.99,100000,333.10745502677935,45,198.10745502677932,90
1756671194015,WETH,AAVE,shibaswap,sushiswap,99.99,100000,289.2656588528481,45,154.26565885284813,90
1756671194163,DAI,LINK,sushiswap,uniswapV2,99.68,100000,105.93407521601974,45,-29.06592478398026,90
1756671194373,USDC,SNX,sushiswap,uniswapV2,29.88,100000,1.3203003003906262,45,-43.67969969969938,90
1756671194414,DAI,UNI,sushiswap,uniswapV2,99.52,100000,826.5056184842506,45,691.5056184842506,90
1756671194416,WETH,MKR,sushiswap,uniswapV2,72.89,100000,421.09069171164396,45,286.09069171164396,90
1756671194417,WETH,MKR,shibaswap,uniswapV2,99.99,100000,577.667379341899,45,442.66737934189905,90
1756671194417,WETH,MKR,shibaswap,sushiswap,99.98,100000,156.57668763025512,45,21.576687630255122,90
1756671194670,DAI,CRV,uniswapV2,sushiswap,98.03,100000,357.6542409046464,45,222.65424090464637,90
1756671194710,USDC,COMP,sushiswap,uniswapV2,65.31,100000,0.07010831167670452,45,-44.92989168841329,90
1756671194836,WETH,SNX,sushiswap,uniswapV2,69.16,100000,121112.30614434382,45,120977.30614434382,90
1756671194836,WETH,SNX,shibaswap,uniswapV2,98.37,100000,172258.2113535155,45,172123.2113535155,90
1756671194836,WETH,SNX,shibaswap,sushiswap,94.73,100000,51145.9052091717,45,51010.9052091717,90
1756671194883,DAI,COMP,sushiswap,uniswapV2,97.64,100000,3.823052193248828,45,-131.17694780675117,90
1756671195016,USDC,MATIC,uniswapV2,sushiswap,91.43,100000,400.823911938947,45,355.823911938857,90
1756671195239,WETH,CRV,sushiswap,uniswapV2,6.24,100000,15656.036160502064,45,15521.036160502064,90
1756671195239,WETH,CRV,shibaswap,uniswapV2,99.99,100000,250652.77124168674,45,250517.77124168674,90
1756671195240,WETH,CRV,shibaswap,sushiswap,99.99,100000,234996.73508118468,45,234861.73508118468,90
1756671195242,DAI,MATIC,uniswapV2,sushiswap,91.73,100000,70.23902463489055,45,-64.76097536510943,90
1756671195242,DAI,MATIC,uniswapV2,shibaswap,87.4,100000,43.902669515614555,45,-91.09733048438545,90
1756671195242,DAI,MATIC,shibaswap,sushiswap,34.39,100000,26.336355119276007,45,-108.663644880724,90
1756671195325,USDC,SHIB,uniswapV2,shibaswap,99.5,100000,1351351946.8990176,45,1351351901.8990176,90
1756671195602,WETH,COMP,sushiswap,uniswapV2,17.43,100000,405.73466577125004,45,270.73466577125004,90
1756671195603,WETH,COMP,shibaswap,uniswapV2,99.69,100000,2319.608124389489,45,2184.608124389489,90
1756671195603,WETH,COMP,shibaswap,sushiswap,99.63,100000,1913.873458618239,45,1778.873458618239,90
1756671195624,DAI,SHIB,uniswapV2,sushiswap,99.99,100000,127382.58603649793,45,127247.58603649793,90
1756671195624,DAI,SHIB,uniswapV2,shibaswap,99.99,100000,15089571.335219042,45,15089436.335219042,90
1756671195625,DAI,SHIB,sushiswap,shibaswap,99.15,100000,14962188.749182545,45,14962053.749182545,90
1756671195897,DAI,FRAX,sushiswap,uniswapV2,58.1,100000,1.201580169549005,45,-133.798419830451,90
1756671195963,WETH,USDC,sushiswap,uniswapV2,88.5,100000,12937366.374067,45,-89999987062678.62,90
1756671195963,WETH,USDC,shibaswap,uniswapV2,99.89,100000,14602322.928626,45,-89999985397722.08,90
1756671195963,WETH,USDC,shibaswap,sushiswap,99.06,100000,1664956.554559,45,-89999998335088.45,90
1756671196021,WETH,MATIC,sushiswap,uniswapV2,97.08,100000,1120613.1359000488,45,1120478.1359000488,90
1756671196022,WETH,MATIC,shibaswap,uniswapV2,99.55,100000,1149135.8636040739,45,1149000.8636040739,90
1756671196022,WETH,MATIC,shibaswap,sushiswap,84.63,100000,28522.72770402506,45,28387.72770402506,90
1756671196040,USDC,TUSD,sushiswap,uniswapV2,99.99,100000,2070.650506612618,45,2025.6505066125278,90
1756671196160,WBTC,MATIC,uniswapV2,shibaswap,98.4,100000,0.030838174237431612,45,-44.969161834762566,90
1756671196337,WETH,USDT,sushiswap,uniswapV2,96.83,100000,35199965.051561,45,-89999964800079.95,90
1756671196337,WETH,USDT,shibaswap,uniswapV2,99.89,100000,36315133.267613,45,-89999963684911.73,90
1756671196337,WETH,USDT,shibaswap,sushiswap,96.8,100000,1115168.216052,45,-89999998884876.78,90
1756671196403,LINK,UNI,sushiswap,uniswapV2,99.97,100000,1136.8250480918448,45,1001.8250480918448,90
1756671196505,WETH,SHIB,uniswapV2,shibaswap,78.71,100000,184828156981.9341,45,184828156846.9341,90
1756671196505,WETH,SHIB,sushiswap,uniswapV2,99.66,100000,49804736184.988914,45,49804736049.988914,90
1756671196505,WETH,SHIB,sushiswap,shibaswap,99.92,100000,234632893166.92303,45,234632893031.92303,90
1756671196593,USDT,DAI,sushiswap,uniswapV2,98.73,100000,14463.909013543254,45,14418.909013543165,90
1756671196594,USDT,DAI,shibaswap,uniswapV2,99.85,100000,14627.7426074387,45,14582.74260743861,90
1756671196594,USDT,DAI,shibaswap,sushiswap,88.25,100000,163.83359389544552,45,118.8335938953555,90
1756671196628,LINK,AAVE,uniswapV2,sushiswap,99.99,100000,0.4543596798800742,45,-134.54564032011993,90
1756671196716,WETH,DAI,sushiswap,uniswapV2,18.06,100000,1332131.4078713364,45,1331996.4078713364,90
1756671196716,WETH,DAI,shibaswap,uniswapV2,99.9,100000,7367556.501644471,45,7367421.501644471,90
1756671196716,WETH,DAI,shibaswap,sushiswap,99.88,100000,6035425.093773135,45,6035290.093773135,90
1756671196777,WETH,PEPE,shibaswap,uniswapV2,99.99,100000,2799972594840.4736,45,2799972594705.4736,90
1756671196900,UNI,COMP,sushiswap,uniswapV2,99.31,100000,6.266401305381941,45,-128.73359869461805,90
1756671196976,USDT,WBTC,uniswapV2,sushiswap,76.62,100000,0.00626495,45,-45.89373505,90
1756671197054,WETH,WBTC,uniswapV2,sushiswap,52.82,100000,89.52607312,45,-899999999955.4739,90
1756671197055,WETH,WBTC,shibaswap,uniswapV2,99.43,100000,79.51000256,45,-899999999965.49,90
1756671197055,WETH,WBTC,shibaswap,sushiswap,99.73,100000,169.03607568,45,-899999999875.9639,90
1756671197062,WETH,APE,sushiswap,uniswapV2,91.83,100000,30710.542583663308,45,30575.542583663308,90
1756671197149,UNI,MATIC,uniswapV2,sushiswap,99.87,100000,0.24260489380730177,45,-134.7573951061927,90
1756671197354,USDT,LINK,uniswapV2,sushiswap,29.49,100000,6.199762993874137,45,-38.800237006215866,90
1756671197391,SHIB,PEPE,uniswapV2,shibaswap,99.99,100000,121388.43954727353,45,121253.43954727353,90
1756671197450,WETH,LINK,sushiswap,uniswapV2,9.84,100000,5768.614043442737,45,5633.614043442737,90
1756671197450,WETH,LINK,shibaswap,uniswapV2,98.1,100000,57471.59918682747,45,57336.59918682747,90
1756671197451,WETH,LINK,shibaswap,sushiswap,97.89,100000,51702.98514338473,45,51567.98514338473,90
1756671197488,WETH,FRAX,uniswapV2,sushiswap,87.18,100000,55173.13775629742,45,55038.13775629742,90
1756671197773,WETH,TUSD,sushiswap,uniswapV2,66.86,100000,16105.584931808338,45,15970.584931808338,90
1756671197819,USDT,UNI,sushiswap,uniswapV2,99.83,100000,291.5337508907044,45,246.53375089061444,90
1756671197819,USDT,UNI,shibaswap,uniswapV2,99.99,100000,292.02319673135014,45,247.02319673126016,90
1756671197820,USDT,UNI,shibaswap,sushiswap,99.99,100000,0.48944584064572677,45,-44.510554159444276,90
1756671197839,WETH,UNI,sushiswap,uniswapV2,93.73,100000,286838.9553857452,45,286703.9553857452,90
1756671197839,WETH,UNI,shibaswap,uniswapV2,97.95,100000,299772.4046817296,45,299637.4046817296,90
1756671197839,WETH,UNI,shibaswap,sushiswap,67.43,100000,12933.449295984416,45,12798.449295984416,90
1756671198060,WETH,BUSD,sushiswap,uniswapV2,64.88,100000,129.93869779422374,45,-5.061302205776251,90
1756671198072,USDT,SNX,sushiswap,uniswapV2,19.57,100000,0.008578821670428265,45,-44.99142117841957,90
1756671198183,WETH,AAVE,sushiswap,uniswapV2,13.16,100000,43.84179617393119,45,-91.15820382606881,90
1756671198184,WETH,AAVE,shibaswap,uniswapV2,99.99,100000,333.10745502677935,45,198.10745502677932,90
1756671198184,WETH,AAVE,shibaswap,sushiswap,99.99,100000,289.2656588528481,45,154.26565885284813,90
1756671198413,USDT,SHIB,uniswapV2,shibaswap,77.42,100000,1371214791.3690372,45,1371214746.3690372,90
1756671198489,USDC,USDT,sushiswap,uniswapV2,99.07,100000,93649.845038,45,93514.845038,90
1756671198489,USDC,USDT,shibaswap,uniswapV2,99.97,100000,94505.118316,45,94370.118316,90
1756671198489,USDC,USDT,shibaswap,sushiswap,97.75,100000,855.273278,45,720.273278,90
1756671198542,WETH,MKR,sushiswap,uniswapV2,72.89,100000,421.09069171164396,45,286.09069171164396,90
1756671198542,WETH,MKR,shibaswap,uniswapV2,99.99,100000,577.667379341899,45,442.66737934189905,90
1756671198542,WETH,MKR,shibaswap,sushiswap,99.98,100000,156.57668763025512,45,21.576687630255122,90
1756671198717,USDT,APE,uniswapV2,sushiswap,99.99,100000,8418.1945204993,45,8373.19452049921,90
1756671198901,WETH,SNX,sushiswap,uniswapV2,69.16,100000,121112.30614434382,45,120977.30614434382,90
1756671198902,WETH,SNX,shibaswap,uniswapV2,98.37,100000,172258.2113535155,45,172123.2113535155,90
1756671198902,WETH,SNX,shibaswap,sushiswap,94.73,100000,51145.9052091717,45,51010.9052091717,90
1756671198930,USDC,DAI,sushiswap,uniswapV2,86.94,100000,73789.33857534762,45,73744.33857534753,90
1756671198931,USDC,DAI,shibaswap,uniswapV2,97.61,100000,82849.1400719585,45,82804.14007195842,90
1756671198931,USDC,DAI,shibaswap,sushiswap,81.75,100000,9059.801496610891,45,9014.801496610802,90
1756671199033,USDT,FRAX,uniswapV2,sushiswap,99.9,100000,0.6180418572706706,45,-44.38195814281933,90
1756671199227,USDC,LINK,sushiswap,uniswapV2,95.98,100000,20.391093682781847,45,-24.608906317308154,90
1756671199283,WETH,CRV,sushiswap,uniswapV2,6.24,100000,15656.036160502064,45,15521.036160502064,90
1756671199284,WETH,CRV,shibaswap,uniswapV2,99.99,100000,250652.77124168674,45,250517.77124168674,90
1756671199284,WETH,CRV,shibaswap,sushiswap,99.99,100000,234996.73508118468,45,234861.73508118468,90
1756671199307,USDT,TUSD,sushiswap,uniswapV2,99.08,100000,0.02072753623899643,45,-44.979272463851004,90
1756671199541,USDC,SNX,sushiswap,uniswapV2,29.88,100000,1.3203003003906262,45,-43.67969969969938,90
1756671199562,DAI,WBTC,sushiswap,uniswapV2,99.99,100000,0.08794129,45,-900000000044.9121,90
1756671199680,WETH,COMP,sushiswap,uniswapV2,17.43,100000,405.73466577125004,45,270.73466577125004,90
1756671199680,WETH,COMP,shibaswap,uniswapV2,99.69,100000,2319.608124389489,45,2184.608124389489,90
1756671199680,WETH,COMP,shibaswap,sushiswap,99.63,100000,1913.873458618239,45,1778.873458618239,90
1756671199796,USDC,COMP,sushiswap,uniswapV2,65.31,100000,0.07010831167670452,45,-44.92989168841329,90
1756671199839,DAI,LINK,sushiswap,uniswapV2,99.68,100000,105.93407521601974,45,-29.06592478398026,90
1756671200025,WETH,MATIC,sushiswap,uniswapV2,97.08,100000,1120613.1359000488,45,1120478.1359000488,90
1756671200025,WETH,MATIC,shibaswap,uniswapV2,99.55,100000,1149135.8636040739,45,1149000.8636040739,90
1756671200025,WETH,MATIC,shibaswap,sushiswap,84.63,100000,28522.72770402506,45,28387.72770402506,90
1756671200075,USDC,MATIC,uniswapV2,sushiswap,91.43,100000,400.823911938947,45,355.823911938857,90
1756671200126,DAI,UNI,sushiswap,uniswapV2,99.52,100000,826.5056184842506,45,691.5056184842506,90
1756671200333,USDC,SHIB,uniswapV2,shibaswap,99.5,100000,1351351946.8990176,45,1351351901.8990176,90
1756671200421,WETH,SHIB,uniswapV2,shibaswap,78.71,100000,184828156981.9341,45,184828156846.9341,90
1756671200421,WETH,SHIB,sushiswap,uniswapV2,99.66,100000,49804736184.988914,45,49804736049.988914,90
1756671200422,WETH,SHIB,sushiswap,shibaswap,99.92,100000,234632893166.92303,45,234632893031.92303,90
1756671200426,DAI,CRV,uniswapV2,sushiswap,98.03,100000,357.6542409046464,45,222.65424090464637,90
1756671200668,WETH,PEPE,shibaswap,uniswapV2,99.99,100000,2799972594840.4736,45,2799972594705.4736,90
1756671200770,DAI,COMP,sushiswap,uniswapV2,97.64,100000,3.823052193248828,45,-131.17694780675117,90
1756671200915,USDC,TUSD,sushiswap,uniswapV2,99.99,100000,2070.650506612618,45,2025.6505066125278,90
1756671200951,WETH,USDC,sushiswap,uniswapV2,88.5,100000,12937366.374067,45,-89999987062678.62,90
1756671200952,WETH,USDC,shibaswap,uniswapV2,99.89,100000,14602322.928626,45,-89999985397722.08,90
1756671200952,WETH,USDC,shibaswap,sushiswap,99.06,100000,1664956.554559,45,-89999998335088.45,90
1756671200956,WETH,APE,sushiswap,uniswapV2,91.83,100000,30710.542583663308,45,30575.542583663308,90
1756671201184,DAI,MATIC,uniswapV2,sushiswap,91.73,100000,70.23902463489055,45,-64.76097536510943,90
1756671201184,DAI,MATIC,uniswapV2,shibaswap,87.4,100000,43.902669515614555,45,-91.09733048438545,90
1756671201184,DAI,MATIC,shibaswap,sushiswap,34.39,100000,26.336355119276007,45,-108.663644880724,90
1756671201278,USDT,DAI,sushiswap,uniswapV2,98.73,100000,14463.909013543254,45,14418.909013543165,90
1756671201278,USDT,DAI,shibaswap,uniswapV2,99.85,100000,14627.7426074387,45,14582.74260743861,90
1756671201278,USDT,DAI,shibaswap,sushiswap,88.25,100000,163.83359389544552,45,118.8335938953555,90
1756671201282,WETH,USDT,sushiswap,uniswapV2,96.83,100000,35199965.051561,45,-89999964800079.95,90
1756671201282,WETH,USDT,shibaswap,uniswapV2,99.89,100000,36315133.267613,45,-89999963684911.73,90
1756671201283,WETH,USDT,shibaswap,sushiswap,96.8,100000,1115168.216052,45,-89999998884876.78,90
1756671201378,WETH,FRAX,uniswapV2,sushiswap,87.18,100000,55173.13775629742,45,55038.13775629742,90
1756671201511,USDT,WBTC,uniswapV2,sushiswap,76.62,100000,0.00626495,45,-45.89373505,90
1756671201614,DAI,SHIB,uniswapV2,sushiswap,99.99,100000,127382.58603649793,45,127247.58603649793,90
1756671201614,DAI,SHIB,uniswapV2,shibaswap,99.99,100000,15089571.335219042,45,15089436.335219042,90
1756671201614,DAI,SHIB,sushiswap,shibaswap,99.15,100000,14962188.749182545,45,14962053.749182545,90
1756671201642,WETH,DAI,sushiswap,uniswapV2,18.06,100000,1332131.4078713364,45,1331996.4078713364,90
1756671201642,WETH,DAI,shibaswap,uniswapV2,99.9,100000,7367556.501644471,45,7367421.501644471,90
1756671201642,WETH,DAI,shibaswap,sushiswap,99.88,100000,6035425.093773135,45,6035290.093773135,90
1756671201661,WETH,TUSD,sushiswap,uniswapV2,66.86,100000,16105.584931808338,45,15970.584931808338,90
1756671201751,USDT,LINK,uniswapV2,sushiswap,29.49,100000,6.199762993874137,45,-38.800237006215866,90
1756671201907,DAI,FRAX,sushiswap,uniswapV2,58.1,100000,1.201580169549005,45,-133.798419830451,90
1756671201965,WETH,BUSD,sushiswap,uniswapV2,64.88,100000,129.93869779422374,45,-5.061302205776251,90
1756671201971,WETH,WBTC,uniswapV2,sushiswap,52.82,100000,89.52607312,45,-899999999955.4739,90
1756671201972,WETH,WBTC,shibaswap,uniswapV2,99.43,100000,79.51000256,45,-899999999965.49,90
1756671201972,WETH,WBTC,shibaswap,sushiswap,99.73,100000,169.03607568,45,-899999999875.9639,90
1756671202091,USDT,UNI,sushiswap,uniswapV2,99.83,100000,291.5337508907044,45,246.53375089061444,90
1756671202091,USDT,UNI,shibaswap,uniswapV2,99.99,100000,292.02319673135014,45,247.02319673126016,90
1756671202092,USDT,UNI,shibaswap,sushiswap,99.99,100000,0.48944584064572677,45,-44.510554159444276,90
1756671202260,WBTC,MATIC,uniswapV2,shibaswap,98.4,100000,0.030838174237431612,45,-44.969161834762566,90
1756671202483,USDT,SNX,sushiswap,uniswapV2,19.57,100000,0.008578821670428265,45,-44.99142117841957,90
1756671202867,LINK,UNI,sushiswap,uniswapV2,99.97,100000,1136.8250480918448,45,1001.8250480918448,90
1756671203153,LINK,AAVE,uniswapV2,sushiswap,99.99,100000,0.4543596798800742,45,-134.54564032011993,90
1756671203182,WETH,LINK,sushiswap,uniswapV2,9.84,100000,5768.614043442737,45,5633.614043442737,90
1756671203182,WETH,LINK,shibaswap,uniswapV2,98.1,100000,57471.59918682747,45,57336.59918682747,90
1756671203182,WETH,LINK,shibaswap,sushiswap,97.89,100000,51702.98514338473,45,51567.98514338473,90
1756671203296,USDT,SHIB,uniswapV2,shibaswap,77.42,100000,1371214791.3690372,45,1371214746.3690372,90
1756671203386,USDC,USDT,sushiswap,uniswapV2,99.07,100000,93649.845038,45,93514.845038,90
1756671203386,USDC,USDT,shibaswap,uniswapV2,99.97,100000,94505.118316,45,94370.118316,90
1756671203386,USDC,USDT,shibaswap,sushiswap,97.75,100000,855.273278,45,720.273278,90
1756671203745,USDC,DAI,sushiswap,uniswapV2,86.94,100000,73789.33857534762,45,73744.33857534753,90
1756671203745,USDC,DAI,shibaswap,uniswapV2,97.61,100000,82849.1400719585,45,82804.14007195842,90
1756671203745,USDC,DAI,shibaswap,sushiswap,81.75,100000,9059.801496610891,45,9014.801496610802,90
1756671203747,USDT,APE,uniswapV2,sushiswap,99.99,100000,8418.1945204993,45,8373.19452049921,90
1756671203785,WETH,UNI,sushiswap,uniswapV2,93.73,100000,286838.9553857452,45,286703.9553857452,90
1756671203786,WETH,UNI,shibaswap,uniswapV2,97.95,100000,299772.4046817296,45,299637.4046817296,90
1756671203786,WETH,UNI,shibaswap,sushiswap,67.43,100000,12933.449295984416,45,12798.449295984416,90
1756671203933,UNI,COMP,sushiswap,uniswapV2,99.31,100000,6.266401305381941,45,-128.73359869461805,90
1756671203980,USDC,LINK,sushiswap,uniswapV2,95.98,100000,20.391093682781847,45,-24.608906317308154,90
1756671203998,USDT,FRAX,uniswapV2,sushiswap,99.9,100000,0.6180418572706706,45,-44.38195814281933,90
1756671204224,WETH,AAVE,sushiswap,uniswapV2,13.16,100000,43.84179617393119,45,-91.15820382606881,90
1756671204224,WETH,AAVE,shibaswap,uniswapV2,99.99,100000,333.10745502677935,45,198.10745502677932,90
1756671204224,WETH,AAVE,shibaswap,sushiswap,99.99,100000,289.2656588528481,45,154.26565885284813,90
1756671204246,UNI,MATIC,uniswapV2,sushiswap,99.87,100000,0.24260489380730177,45,-134.7573951061927,90
1756671204271,USDT,TUSD,sushiswap,uniswapV2,99.08,100000,0.02072753623899643,45,-44.979272463851004,90
1756671204304,USDC,SNX,sushiswap,uniswapV2,29.88,100000,1.3203003003906262,45,-43.67969969969938,90
1756671204496,SHIB,PEPE,uniswapV2,shibaswap,99.99,100000,121388.43954727353,45,121253.43954727353,90
1756671204582,WETH,MKR,sushiswap,uniswapV2,72.89,100000,421.09069171164396,45,286.09069171164396,90
1756671204582,WETH,MKR,shibaswap,uniswapV2,99.99,100000,577.667379341899,45,442.66737934189905,90
1756671204582,WETH,MKR,shibaswap,sushiswap,99.98,100000,156.57668763025512,45,21.576687630255122,90
1756671204588,DAI,WBTC,sushiswap,uniswapV2,99.99,100000,0.08794129,45,-900000000044.9121,90
1756671204629,USDC,COMP,sushiswap,uniswapV2,65.31,100000,0.07010831167670452,45,-44.92989168841329,90
1756671205096,DAI,LINK,sushiswap,uniswapV2,99.68,100000,105.93407521601974,45,-29.06592478398026,90
1756671205250,USDC,MATIC,uniswapV2,sushiswap,91.43,100000,400.823911938947,45,355.823911938857,90
1756671205261,WETH,SNX,sushiswap,uniswapV2,69.16,100000,121112.30614434382,45,120977.30614434382,90
1756671205262,WETH,SNX,shibaswap,uniswapV2,98.37,100000,172258.2113535155,45,172123.2113535155,90
1756671205262,WETH,SNX,shibaswap,sushiswap,94.73,100000,51145.9052091717,45,51010.9052091717,90
1756671205682,WETH,CRV,sushiswap,uniswapV2,6.24,100000,15656.036160502064,45,15521.036160502064,90
1756671205682,WETH,CRV,shibaswap,uniswapV2,99.99,100000,250652.77124168674,45,250517.77124168674,90
1756671205682,WETH,CRV,shibaswap,sushiswap,99.99,100000,234996.73508118468,45,234861.73508118468,90
1756671205777,USDC,SHIB,uniswapV2,shibaswap,99.5,100000,1351351946.8990176,45,1351351901.8990176,90
1756671205966,DAI,UNI,sushiswap,uniswapV2,99.52,100000,826.5056184842506,45,691.5056184842506,90
1756671206194,WETH,USDC,sushiswap,uniswapV2,88.5,100000,12937366.374067,45,-89999987062678.62,90
1756671206194,WETH,USDC,shibaswap,uniswapV2,99.89,100000,14602322.928626,45,-89999985397722.08,90
1756671206194,WETH,USDC,shibaswap,sushiswap,99.06,100000,1664956.554559,45,-89999998335088.45,90
1756671206236,WETH,COMP,sushiswap,uniswapV2,17.43,100000,405.73466577125004,45,270.73466577125004,90
1756671206236,WETH,COMP,shibaswap,uniswapV2,99.69,100000,2319.608124389489,45,2184.608124389489,90
1756671206237,WETH,COMP,shibaswap,sushiswap,99.63,100000,1913.873458618239,45,1778.873458618239,90
1756671206242,DAI,CRV,uniswapV2,sushiswap,98.03,100000,357.6542409046464,45,222.65424090464637,90
1756671206645,DAI,COMP,sushiswap,uniswapV2,97.64,100000,3.823052193248828,45,-131.17694780675117,90
